file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
31_gliss_micro_440_460.wav,10.0,234,234,4.971,0.5,0.0,4138.7,0,0.565679,0.567986,0.1
