file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
17_noise100.wav,5.0,117,117,2.476,0.5,0.0,2261.3,0,0.362702,0.370749,0.4
