file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
19_sin_diminuendo.wav,5.0,117,117,3.511,0.709,768.0,725.3,17,0.002088,0.009805,26.6
