file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
07_noise_bp_q200.wav,5.0,117,117,2.478,0.501,85.3,4864.0,34,0.361812,0.42787,2.6
