file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
36_2sin_200dim_4000cresc.wav,8.0,187,187,3.188,0.402,128.0,7424.0,4,0.003789,0.005854,5.9
