file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
02_noise_bianco.wav,5.0,117,117,2.572,0.52,2176.0,2005.3,30,0.002789,0.006517,13.9
