file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
15_sin50_noise50.wav,5.0,117,117,2.471,0.499,0.0,2773.3,0,0.335957,0.342064,0.3
