file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
37_2sin_convergono_1000.wav,15.0,351,351,9.412,0.63,12714.7,1877.3,62,0.004282,0.009442,19.0
