file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
20_sin_crescdim.wav,5.0,117,117,2.362,0.477,896.0,3968.0,33,0.002468,0.007356,21.1
