file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
37_2sin_convergono_1000.wav,15.0,351,351,7.476,0.501,14933.3,42.7,0,0.400183,0.509829,3.2
