file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
20_sin_crescdim.wav,5.0,117,117,2.479,0.501,2005.3,1962.7,0,0.283332,0.560856,40.1
