file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
43_fm_idx_decresc.wav,10.0,234,234,4.971,0.5,0.0,554.7,0,0.565672,0.571857,0.2
