file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
42_fm_idx_cresc.wav,10.0,234,234,3.906,0.393,0.0,7850.7,0,0.005967,0.008494,6.6
