file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
35_2sin_200cresc_4000dim.wav,8.0,187,187,3.962,0.499,0.0,7125.3,0,0.458831,0.564041,3.0
