file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
31_gliss_micro_440_460.wav,10.0,234,234,7.618,0.766,9514.7,170.7,32,0.001886,0.00527,16.8
