file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
23_noise_crescdim.wav,5.0,117,117,2.518,0.509,4522.7,426.7,31,0.001151,0.002478,14.8
