file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
34_2sin_100_8000.wav,5.0,117,117,2.483,0.502,4949.3,42.7,23,0.002306,0.003163,5.3
