file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
25_fuori_bin_40.wav,5.0,117,117,2.475,0.5,0.0,4010.7,0,0.565685,0.565754,0.0
