file,duration_s,n_frames_valid,n_frames_total,temporal_centroid_s,symmetry,attack_ms,decay_ms,onset_count,rms_mean,rms_peak,dynamic_range_db
25_fuori_bin_40.wav,5.0,117,117,2.24,0.453,213.3,4736.0,16,0.002791,0.006344,8.6
